476	NSR NuShares	NSR	$10,465,305	$0.003768	2,777,600,756 *	$1,419	-0.59%	-22.83%	-40.04%	
477	BTCZ BitcoinZ	BTCZ	$10,366,788	$0.009095	1,139,875,138	$79,372	1.02%	-1.66%	3.40%	
478	ODN Obsidian	ODN	$10,277,875	$0.411115	25,000,000 *	$39,205	-2.22%	1.89%	-16.89%	
479	GCN GCN Coin	GCN	$10,212,377	$0.000067	151,626,035,000	$5,594	2.18%	39.78%	79.66%	
480	MEME Memetic / Pep...	MEME	$10,116,851	$0.468485	21,594,824	$245,205	-0.82%	-4.72%	14.30%	
481	NVC Novacoin	NVC	$9,945,759	$5.01	1,986,387	$39,254	-0.37%	5.94%	22.04%	
482	PLAY HEROcoin	PLAY	$9,881,343	$0.085281	115,867,645 *	$255,695	0.02%	11.29%	85.46%	
483	RC RussiaCoin	RC	$9,830,596	$1.17	8,377,873	$1,789	-0.59%	2.00%	-8.06%	
484	TIE TIES Network	TIE	$9,720,786	$0.245514	39,593,611 *	$70,140	-0.69%	5.64%	23.09%	
485	DOT Dotcoin	DOT	$9,661,810	$0.034171	282,748,000 *	$86,422	1.56%	7.42%	28.79%	
486	SUMO Sumokoin	SUMO	$9,592,757	$3.39	2,827,061	$95,295	-2.82%	6.34%	13.06%	
487	HYP HyperStake	HYP	$9,466,386	$0.008314	1,138,638,033 *	$9,686	-1.76%	0.61%	20.08%	
488	HUSH Hush	HUSH	$9,444,015	$2.93	3,228,425	$56,157	-0.70%	10.60%	-1.35%	
489	AC AsiaCoin	AC	$9,443,251	$0.007128	1,324,779,123	$3,260	-5.96%	-8.35%	2.36%	
490	ERO Eroscoin	ERO	$9,411,001	$0.050395	186,744,000 *	$62,752	-0.48%	2.62%	20.29%	
491	1337 Elite	1337	$9,254,594	$0.000366	25,311,570,929 *	$39,019	1.28%	-12.13%	1.42%	
492	SSS Sharechain	SSS	$9,161,649	$0.004273	2,144,023,561 *	$2,544	-0.59%	6.34%	28.58%	
493	ATL ATLANT	ATL	$9,075,793	$0.686259	13,225,026 *	$48,582	-2.89%	-0.09%	37.91%	
494	UFO UFO Coin	UFO	$9,058,393	$0.002544	3,560,786,887	$11,591	17.79%	10.12%	11.62%	
495	BRX Breakout Stake	BRX	$8,964,361	$1.43	6,268,082 *	$42,662	-4.27%	-0.29%	42.29%	
496	EVE Devery	EVE	$8,949,137	$0.142234	62,918,410 *	$60,585	0.51%	3.24%	31.91%	
497	XMCC Monoeci	XMCC	$8,857,101	$2.86	3,091,743	$18,832	-2.71%	-5.28%	-9.08%	
498	SCL Social	SCL	$8,790,939	$0.525962	16,714,020 *	$14,739	-0.59%	20.89%	12.12%	
499	PBL Publica	PBL	$8,765,216	$0.471681	18,582,933 *	$151,795	-1.32%	-3.53%	-11.19%	
500	ERC EuropeCoin	ERC	$8,634,327	$0.862916	10,005,987	$115,519	0.70%	-2.23%	24.69%	
501	STA Starta	STA	$8,601,296	$1.65	5,200,017 *	$104,256	1.90%	33.56%	22.59%	
502	QWARK Qwark	QWARK	$8,488,700	$0.167422	50,702,415 *	$37,165	-0.91%	3.84%	14.75%	
503	CRED Verify	CRED	$8,422,321	$0.691344	12,182,533 *	$1,790	0.61%	7.05%	9.84%	
504	ONG onG.social	ONG	$8,395,136	$0.614500	13,661,735 *	$7,548	-2.75%	14.43%	23.13%	
505	RIC Riecoin	RIC	$8,385,186	$0.201625	41,588,025	$62,801	0.36%	2.81%	28.18%	
506	BET DAO.Casino	BET	$8,357,335	$0.049963	167,270,821 *	$21,170	-1.39%	9.56%	8.18%	
507	GLD GoldCoin	GLD	$8,285,403	$0.202910	40,832,896	$83,382	-0.29%	12.62%	33.70%	
508	VRM VeriumReserve	VRM	$8,215,538	$5.49	1,497,483	$101,682	0.75%	4.30%	8.98%	
509	WISH MyWish	WISH	$8,096,659	$0.430100	18,825,062 *	$57,335	-3.07%	7.06%	27.55%	
510	BTM Bitmark	BTM	$8,004,299	$0.979200	8,174,325	$31,027	-1.07%	5.20%	3.54%	
511	PFR Payfair	PFR	$7,888,261	$0.103697	76,070,288 *	$15,954	-9.78%	7.69%	-8.86%	
512	ZNY Bitzeny	ZNY	$7,868,142	$0.104056	75,614,500	$35,216	1.77%	9.71%	39.48%	
513	HAT Hawala.Today	HAT	$7,794,992	$5.20	1,499,654 *	$82,098	5.81%	1.27%	-27.75%	
514	DGPT DigiPulse	DGPT	$7,738,092	$5.52	1,402,641 *	$9,683	-1.66%	5.69%	12.46%	
515	CANN CannabisCoin	CANN	$7,722,948	$0.099998	77,231,176	$215,558	-0.88%	13.25%	21.99%	
516	XBC Bitcoin Plus	XBC	$7,697,967	$73.27	105,067 *	$67,236	-0.31%	2.20%	20.54%	
517	ZRC ZrCoin	ZRC	$7,654,229	$2.01	3,807,146 *	$139,141	1.64%	20.40%	43.84%	
518	SNRG Synergy	SNRG	$7,626,267	$2.23	3,424,043 *	$40,274	-0.91%	1.34%	22.47%	
519	DNR Denarius	DNR	$7,608,442	$3.27	2,325,496	$111,965	-2.17%	35.32%	86.02%	
520	PTC Pesetacoin	PTC	$7,566,901	$0.057004	132,742,634	$28,852	1.64%	1.10%	15.24%	
521	BDL Bitdeal	BDL	$7,309,483	$0.041630	175,583,793	$26,383	0.77%	16.03%	-1.17%	
522	CPAY Cryptopay	CPAY	$7,299,484	$0.113123	64,526,962 *	$4,129	0.51%	2.25%	-13.38%	
523	ADST AdShares	ADST	$7,286,581	$0.376002	19,379,103 *	$17,963	-0.69%	14.01%	-2.83%	
524	KORE Kore	KORE	$7,286,536	$3.60	2,022,465 *	$118,464	-1.50%	1.67%	15.34%	
525	BPL Blockpool	BPL	$7,277,974	$0.326456	22,293,890	$3,516	-0.56%	-3.99%	31.69%	
526	BUZZ BuzzCoin	BUZZ	$7,262,867	$0.000405	17,913,101,197	$69,868	6.80%	14.37%	12.06%	
527	TX TransferCoin	TX	$7,248,640	$1.14	6,334,729 *	$335,194	1.87%	1.22%	15.33%	
528	ATMS Atmos	ATMS	$7,157,150	$0.071282	100,406,558 *	$4,436	-6.09%	2.83%	5.91%	
529	OPT Opus	OPT	$7,132,271	$0.050916	140,080,549 *	$7,210	24.26%	9.39%	64.03%	
530	TZC TrezarCoin	TZC	$7,068,878	$0.077231	91,529,500	$9,996	-0.33%	-5.08%	13.06%	
531	BRK Breakout	BRK	$7,038,856	$0.387985	18,142,083	$17,251	-1.32%	2.09%	20.79%	
532	SEND Social Send	SEND	$7,024,519	$0.219140	32,054,936 *	$36,600	-1.99%	7.66%	22.88%	
533	MONK Monkey Project	MONK	$6,938,728	$14.26	486,713	$67,963	-2.81%	-6.69%	55.92%	
534	KRB Karbo	KRB	$6,926,528	$1.30	5,340,505	$113,290	-0.56%	4.14%	37.95%	
535	REX REX	REX	$6,855,612	$0.791572	8,660,756 *	$2,498	-0.49%	21.90%	54.73%	
536	VTR vTorrent	VTR	$6,828,682	$0.631352	10,815,966	$13,659	-1.48%	-1.09%	-2.49%	
537	TFL TrueFlip	TFL	$6,808,084	$1.09	6,247,267 *	$194,130	-0.55%	4.58%	17.78%	
538	APX APX	APX	$6,777,738	$9.64	703,179 *	$16,782	-0.59%	2.93%	48.75%	
539	ANC Anoncoin	ANC	$6,769,221	$3.21	2,110,317	$1,153	-0.59%	24.03%	54.54%	
540	BBT BitBoost	BBT	$6,642,337	$0.512923	12,949,969 *	$1,600	-0.59%	-0.91%	-7.98%	
541	2GIVE 2GIVE	2GIVE	$6,567,274	$0.012645	519,365,621	$109,992	-2.85%	5.96%	11.89%	
542	BELA Bela	BELA	$6,473,660	$0.161646	40,048,375	$31,555	0.44%	6.63%	19.42%	
543	CRB Creditbit	CRB	$6,464,894	$0.390398	16,559,752 *	$93,136	-0.80%	0.32%	4.55%	
544	TRCT Tracto	TRCT	$6,459,623	$0.415487	15,547,112 *	$18,419	0.00%	2.56%	12.44%	
545	ADC AudioCoin	ADC	$6,441,556	$0.007557	852,349,659	$5,292	-2.66%	-1.29%	22.18%	
546	BLITZ Blitzcash	BLITZ	$6,300,463	$1.53	4,127,256 *	$24,039	-3.07%	2.34%	5.27%	
547	CHIPS CHIPS	CHIPS	$6,281,973	$0.302187	20,788,364	$10,717	-0.59%	-7.86%	-11.27%	
548	POLIS Polis	POLIS	$6,242,960	$7.08	881,419	$43,604	34.82%	-24.08%	-52.22%	
549	SWIFT Bitswift	SWIFT	$6,198,284	$1.60	3,884,635 *	$117,149	-1.56%	-7.57%	?	
550	EXCL ExclusiveCoin	EXCL	$6,195,336	$1.39	4,459,322	$98,725	-3.50%	-4.04%	15.40%	
551	BUN BunnyCoin	BUN	$6,189,490	$0.000060	102,652,432,439	$963	-5.28%	-21.79%	30.71%	
552	ETT EncryptoTel [...	ETT	$6,153,877	$0.099046	62,131,190 *	$2,549	-0.27%	19.97%	28.94%	
553	VSX Vsync	VSX	$6,149,467	$0.037922	162,162,651	$24,400	-2.35%	-7.90%	19.22%	
554	BTDX Bitcloud	BTDX	$6,142,786	$0.325965	18,844,924	$7,134	-0.59%	-13.83%	-7.01%	
555	MCAP MCAP	MCAP	$6,075,032	$0.579126	10,490,000 *	$237,285	-2.36%	6.11%	29.69%	
556	WILD Wild Crypto	WILD	$5,956,727	$0.244394	24,373,456 *	$10,846	-6.18%	-6.34%	-18.00%	
557	UFR Upfiring	UFR	$5,949,907	$0.374208	15,900,000 *	$20,458	5.94%	16.73%	14.04%	
558	MTNC Masternodecoin	MTNC	$5,905,662	$0.122503	48,208,305 *	$1,099	-0.42%	4.77%	7.96%	
559	INN Innova	INN	$5,864,728	$3.13	1,872,267	$72,071	-8.18%	-11.98%	-23.49%	
560	XGOX XGOX	XGOX	$5,790,467	$0.004081	1,418,957,252	$38,679	3.40%	0.56%	4.09%	
561	PRIX Privatix	PRIX	$5,752,945	$4.86	1,182,668 *	$5,205	-0.27%	32.18%	28.49%	
562	PDC Project Decorum	PDC	$5,697,450	$0.113949	50,000,000 *	$90,430	-0.35%	-3.45%	37.50%	
563	MAG Magnet	MAG	$5,660,926	$0.370400	15,283,278	$41,776	-0.80%	2.67%	-10.40%	
564	QVT Qvolta	QVT	$5,639,590	$0.837632	6,732,778 *	$35,868	-0.24%	5.83%	15.78%	
565	AMM MicroMoney	AMM	$5,583,151	$0.535425	10,427,512 *	$1,624,000	-0.52%	6.83%	15.03%	
566	CREA Creativecoin	CREA	$5,515,708	$0.409757	13,460,924	$18,590	-0.61%	0.71%	11.03%	
567	ALT Altcoin	ALT	$5,509,297	$44.73	123,175 *	$4,117	-2.07%	-2.76%	33.30%	
568	INXT Internxt	INXT	$5,494,017	$8.73	629,610 *	$12,832	-2.31%	1.07%	-19.92%	
569	HWC HollyWoodCoin	HWC	$5,451,896	$5.73	951,605	$138,969	-0.59%	-0.77%	-3.66%	
570	HUC HunterCoin	HUC	$5,422,227	$0.253559	21,384,480	$27,966	-0.08%	14.61%	36.20%	
571	CHC ChainCoin	CHC	$5,394,567	$0.366286	14,727,746	$26,718	-3.67%	1.88%	11.06%	
572	NKA IncaKoin	NKA	$5,380,355	$0.000403	13,353,573,742	$570	-0.59%	40.12%	12.04%	
573	TKS Tokes	TKS	$5,377,407	$3.52	1,525,553 *	$35,837	-1.12%	1.92%	9.45%	
574	SXC Sexcoin	SXC	$5,353,474	$0.042466	126,065,532	$8,955	-0.76%	11.53%	31.50%	
575	TRC Terracoin	TRC	$5,327,542	$0.239334	22,259,861	$5,338	-0.58%	12.71%	27.82%	
576	AHT Bowhead	AHT	$5,291,152	$0.661394	8,000,000 *	$1,003	0.24%	90.29%	17.51%	
577	START Startcoin	START	$5,283,892	$0.117212	45,079,785	$86,690	-0.89%	2.92%	39.12%	
578	CRC CrowdCoin	CRC	$5,249,387	$4.65	1,128,340	$117,049	-0.76%	8.30%	-22.81%	
579	PYLNT Pylon Network	PYLNT	$5,190,440	$15.25	340,267 *	$2,062	-0.59%	29.49%	4.79%	
580	SPR SpreadCoin	SPR	$5,006,165	$0.522219	9,586,332	$73,215	-1.69%	1.07%	8.93%	
581	VSL vSlice	VSL	$4,974,449	$0.148978	33,390,496 *	$15,740	-0.59%	5.47%	29.03%	
582	BON Bonpay	BON	$4,964,187	$0.439686	11,290,301 *	$70,771	-0.45%	-4.33%	-3.50%	
583	TRUST TrustPlus	TRUST	$4,959,914	$0.154579	32,086,595 *	$15,235	-0.23%	4.02%	19.61%	
584	CL Coinlancer	CL	$4,943,007	$0.069948	70,666,779 *	$87,357	0.00%	-1.11%	-39.67%	
585	FRD Farad	FRD	$4,843,843	$0.035641	135,907,253 *	$2,022	-0.59%	3.06%	-2.84%	
586	ZER Zero	ZER	$4,739,272	$1.82	2,601,780	$33,995	1.03%	7.23%	35.02%	
587	DFT DraftCoin	DFT	$4,717,306	$1.69	2,796,186 *	$135,763	-0.21%	-0.51%	41.96%	
588	PUT PutinCoin	PUT	$4,714,142	$0.013372	352,546,231	$42,867	-0.53%	2.39%	-2.75%	
589	FYP FlypMe	FYP	$4,670,035	$0.264761	17,638,681 *	$3,339	-2.20%	-7.94%	-15.46%	
590	EBST eBoost	EBST	$4,638,600	$0.386550	12,000,000 *	$257,090	0.60%	16.98%	33.48%	
591	HOLD Interstellar ...	HOLD	$4,575,927	$0.033598	136,195,206	$38,274	-3.20%	-14.32%	-14.82%	
592	CMPCO CampusCoin	CMPCO	$4,564,801	$0.013222	345,248,047	$93,512	3.18%	-6.33%	55.51%	
593	IND Indorse Token	IND	$4,551,952	$0.097874	46,508,192 *	$90,792	0.07%	6.18%	2.25%	
594	EGC EverGreenCoin	EGC	$4,544,695	$0.341160	13,321,301	$32,132	0.17%	4.55%	16.99%	
595	YOC Yocoin	YOC	$4,511,469	$0.033042	136,536,167	$79,251	-0.54%	-17.85%	15.83%	
596	IXC Ixcoin	IXC	$4,479,861	$0.213336	20,999,088 *	$518	-0.48%	1.41%	31.35%	
597	ITNS IntenseCoin	ITNS	$4,478,884	$0.012262	365,265,364	$8,280	-1.30%	-1.11%	-8.38%	
598	LDOGE LiteDoge	LDOGE	$4,458,771	$0.000298	14,944,915,538 *	$12,456	42.42%	14.38%	86.18%	
599	EFL e-Gulden	EFL	$4,403,845	$0.269388	16,347,591	$9,993	-1.46%	2.92%	30.51%	
600	SMLY SmileyCoin	SMLY	$4,390,475	$0.000169	25,960,250,000	$2,384	0.76%	-12.62%	48.90%	
601	PHO Photon	PHO	$4,318,460	$0.000201	21,501,563,959	$32,143	16.04%	67.91%	84.71%	
602	RUP Rupee	RUP	$4,309,255	$0.188042	22,916,450	$12,306	-0.50%	5.69%	-17.66%	
603	MXT MarteXcoin	MXT	$4,283,510	$1.48	2,886,481	$1,034	-0.20%	-0.51%	18.93%	
604	GJC Global Jobcoin	GJC	$4,272,902	$0.317688	13,449,995 *	$121,975	-0.15%	-5.65%	-42.74%	
605	RAIN Condensate	RAIN	$4,238,916	$0.031221	135,773,042	$34,107	-1.18%	8.50%	10.33%	
606	BLU BlueCoin	BLU	$4,224,592	$0.007351	574,683,675	$2,903	-0.07%	16.29%	22.47%	
607	OCL Oceanlab	OCL	$4,183,159	$0.089960	46,500,000 *	$14,425	2.33%	31.56%	43.19%	
608	PBT Primalbase Token	PBT	$4,161,180	$4161.18	1,000 *	$819,791	0.72%	-0.45%	36.87%	
609	MBRS Embers	MBRS	$4,112,400	$0.082248	50,000,000 *	$2,620	-1.19%	-9.59%	19.19%	
610	NOTE DNotes	NOTE	$4,101,452	$0.031111	131,833,719	$5,316	-0.95%	-1.24%	-16.46%	
611	ZEIT Zeitcoin	ZEIT	$4,090,640	$0.000111	36,971,183,223	$5,310	-41.52%	-31.43%	-26.78%	
612	PKB ParkByte	PKB	$4,074,405	$0.855244	4,764,026 *	$19,597	-1.51%	3.11%	8.22%	
613	CBX Crypto Bullion	CBX	$4,058,746	$4.02	1,009,259	$1,193	-0.59%	5.12%	26.76%	
614	MAGE MagicCoin	MAGE	$3,995,078	$0.546832	7,305,861	$4,948	6.93%	-19.80%	-25.58%	
615	QRK Quark	QRK	$3,965,327	$0.015589	254,370,222	$7,911	-0.34%	14.76%	37.12%	
616	EFYT Ergo	EFYT	$3,850,369	$9.69	397,300 *	$10,276	0.95%	18.90%	34.92%	
617	DAY Chronologic	DAY	$3,792,867	$6.08	623,522 *	$3,122	38.52%	3.75%	10.96%	
618	PROC ProCurrency	PROC	$3,792,068	$0.039108	96,962,999 *	$69,198	-0.74%	-13.93%	-18.96%	
619	ELTCOIN ELTCOIN	ELTCOIN	$3,778,443	$0.041983	90,000,000 *	$4,230	2.59%	6.11%	25.50%	
620	STAK STRAKS	STAK	$3,770,536	$2.21	1,702,681	$14,104	0.27%	1.37%	-22.26%	
621	ZEPH Zephyr	ZEPH	$3,759,003	$0.029836	125,990,535 *	$13,457	-1.05%	14.47%	12.10%	
622	FOR FORCE	FOR	$3,708,786	$0.032767	113,186,286 *	$8,570	40.33%	-12.87%	8.61%	
623	XMG Magi	XMG	$3,676,513	$0.474074	7,755,145	$15,640	-4.44%	-1.74%	5.95%	
624	REC Regalcoin	REC	$3,663,524	$0.286235	12,799,009	$17,609	-4.88%	-9.98%	-6.07%	
625	FRST FirstCoin	FRST	$3,617,709	$1.93	1,869,936	$337,724	-0.12%	-0.82%	-4.85%	
626	PURE Pure	PURE	$3,577,246	$1.08	3,306,601	$22,521	-0.59%	-14.13%	-8.92%	
627	CARBON Carboncoin	CARBON	$3,449,828	$0.000224	15,392,016,369	$1,649	-0.20%	3.27%	1.82%	
628	GRE Greencoin	GRE	$3,426,538	$0.000902	3,799,100,641 *	$20,658	-5.12%	-49.26%	61.97%	
629	GET GET Protocol	GET	$3,426,268	$0.329944	10,384,393 *	$9,481	0.47%	-68.22%	-77.18%	
630	FYN FundYourselfNow	FYN	$3,378,249	$3.97	850,000 *	$7,692	0.47%	4.06%	27.56%	
631	ELLA Ellaism	ELLA	$3,372,147	$0.694173	4,857,790	$44,331	-0.89%	2.02%	1.79%	
632	42 42-coin	42	$3,342,219	$79576.70	41.999971	$21,903	-0.96%	3.74%	26.62%	
633	GCC TheGCCcoin	GCC	$3,322,452	$0.005703	582,626,735 *	$3,054	-0.59%	2.70%	-3.37%	
634	TES TeslaCoin	TES	$3,318,096	$0.044602	74,393,441	$14,208	-0.21%	-7.27%	-29.36%	
635	DCY Dinastycoin	DCY	$3,151,954	$0.002112	1,492,409,761	$45,184	-3.41%	8.83%	41.19%	
636	VIVO VIVO	VIVO	$3,106,397	$2.61	1,190,478	$90,462	-2.33%	-8.31%	-25.34%	
637	EQT EquiTrader	EQT	$3,070,662	$0.300923	10,204,144	$7,143	-0.57%	0.59%	15.14%	
638	UNI Universe	UNI	$3,025,938	$0.189221	15,991,556 *	$13,463	19.08%	60.27%	227.90%	
639	ACC Accelerator N...	ACC	$3,001,457	$10.88	275,816 *	$1,312	0.44%	26.89%	29.49%	
640	ARC ArcticCoin	ARC	$3,000,498	$0.121772	24,640,293	$15,577	-0.13%	-4.18%	8.83%	
641	STU bitJob	STU	$2,932,624	$0.061040	48,043,991 *	$4,770	-0.10%	5.47%	3.98%	
642	XFT Footy Cash	XFT	$2,847,695	$0.621169	4,584,413	$530	-0.59%	5.44%	-7.23%	
643	CRM Cream	CRM	$2,836,766	$0.062983	45,040,121	$32,918	-0.59%	6.99%	31.87%	
644	ADZ Adzcoin	ADZ	$2,793,043	$0.064180	43,519,232	$3,531	0.62%	14.21%	0.89%	
645	ABJ Abjcoin	ABJ	$2,786,905	$0.337186	8,265,187	$8,854	-0.77%	44.85%	32.46%	
646	INSN InsaneCoin	INSN	$2,598,800	$0.141298	18,392,331	$3,641	-0.55%	8.71%	41.33%	
647	PING CryptoPing	PING	$2,591,574	$0.260405	9,952,089 *	$1,563	-0.58%	2.36%	-18.41%	
648	MZC MAZA	MZC	$2,579,201	$0.002444	1,055,345,280	$11,037	-8.24%	21.56%	45.53%	
649	LCT LendConnect	LCT	$2,549,163	$1.18	2,161,059 *	$123,933	-2.83%	-4.13%	20.13%	
650	CDN Canada eCoin	CDN	$2,507,729	$0.025743	97,415,544	$1,970	2.01%	6.62%	19.11%	
651	LINX Linx	LINX	$2,487,336	$0.142479	17,457,565	$22,330	-0.50%	1.01%	26.94%	
652	NDC NEVERDIE	NDC	$2,473,886	$0.060332	41,004,200 *	$724	-1.08%	-0.96%	9.98%	
653	BTCS Bitcoin Scrypt	BTCS	$2,441,748	$0.146433	16,674,850	$2,494	-0.59%	-4.36%	71.16%	
654	UIS Unitus	UIS	$2,429,768	$0.051934	46,785,866	$1,476	-1.55%	11.68%	-7.34%	
655	UNIFY Unify	UNIFY	$2,412,505	$0.135164	17,848,728 *	$7,066	-0.74%	-5.73%	24.04%	
656	EMV Ethereum Movi...	EMV	$2,352,337	$0.358224	6,566,666 *	$660	0.47%	-5.85%	1.30%	
657	MOIN Moin	MOIN	$2,333,623	$0.314245	7,426,127 *	$9,558	-0.48%	10.01%	-2.10%	
658	XLC LeviarCoin	XLC	$2,308,902	$0.215678	10,705,322	$5,513	-2.98%	-1.62%	31.38%	
659	FST Fastcoin	FST	$2,300,931	$0.014664	156,913,424	$2,461	0.10%	8.59%	21.19%	
660	JET Jetcoin	JET	$2,294,347	$0.336231	6,823,721 *	$344,996	9.11%	41.00%	41.90%	
661	DP DigitalPrice	DP	$2,280,960	$0.123384	18,486,674 *	$8,717	-1.56%	-0.77%	-11.54%	
662	UNB UnbreakableCoin	UNB	$2,242,611	$0.984400	2,278,150	$208,323	-1.49%	1.49%	16.29%	
663	XCPO Copico	XCPO	$2,233,807	$0.141859	15,746,668 *	$13,214	-0.60%	1.05%	21.15%	
664	FLT FlutterCoin	FLT	$2,222,211	$0.005092	436,450,711	$3,404	0.85%	20.82%	17.46%	
665	CDX Commodity Ad ...	CDX	$2,212,625	$0.067976	32,550,000 *	$2,379	0.51%	8.18%	-29.33%	
666	GRWI Growers Inter...	GRWI	$2,178,404	$1.85	1,175,673 *	$3,260	6.29%	14.78%	53.56%	
667	SKC Skeincoin	SKC	$2,157,784	$0.163744	13,177,787	$8,752	-0.16%	-0.23%	26.79%	
668	LEAF LeafCoin	LEAF	$2,146,628	$0.000102	21,080,296,750	$682	-0.59%	6.37%	?	
669	WDC WorldCoin	WDC	$2,139,846	$0.018146	117,920,597	$2,057	-0.61%	4.61%	21.40%	
670	NOBL NobleCoin	NOBL	$2,127,974	$0.000916	2,321,901,554	$20,075	-0.59%	-10.76%	-0.66%	
671	POP PopularCoin	POP	$2,088,180	$0.000611	3,415,580,664	$2,890	-0.64%	4.65%	25.40%	
672	MRT Miners' Rewar...	MRT	$2,065,340	$0.206534	10,000,000 *	$55,953	0.49%	8.20%	28.86%	
673	RNS Renos	RNS	$2,046,779	$0.061361	33,356,077 *	$4,018	-0.59%	5.03%	15.17%	
674	KEK KekCoin	KEK	$2,039,725	$0.193581	10,536,804 *	$1,033	-0.59%	18.67%	28.78%	
675	FJC FujiCoin	FJC	$2,019,085	$0.001540	1,310,838,725	$3,852	4.30%	10.05%	15.55%	
676	NET NetCoin	NET	$2,003,844	$0.002546	787,126,712	$606	-0.59%	10.04%	50.64%	
677	ITT Intelligent T...	ITT	$1,962,106	$0.200217	9,799,899 *	$5,459	0.45%	-26.95%	-35.85%	
678	AU AurumCoin	AU	$1,931,294	$6.49	297,667	$1,491	-0.63%	1.61%	7.43%	
679	CNT Centurion	CNT	$1,927,023	$0.026084	73,877,869	$6,705	-3.23%	4.25%	32.74%	
680	SKIN SkinCoin	SKIN	$1,899,807	$0.021544	88,183,483 *	$7,511	-0.32%	-2.44%	11.44%	
681	HBC HomeBlockCoin	HBC	$1,898,165	$0.379633	5,000,000	$118,789	-1.81%	-4.52%	-60.94%	
682	ADL Adelphoi	ADL	$1,859,742	$0.079232	23,472,224 *	$3,176	-0.43%	7.09%	-42.22%	
683	KBR Kubera Coin	KBR	$1,858,211	$0.016240	114,423,294 *	$285,702	9.95%	-1.59%	1.42%	
684	SUR Suretly	SUR	$1,852,855	$8.37	221,469 *	$167,127	-0.81%	3.68%	12.89%	
685	PIPL PiplCoin	PIPL	$1,839,487	$0.022045	83,444,258 *	$6,002	0.31%	2.08%	11.98%	
686	ECASH Ethereum Cash	ECASH	$1,823,483	$0.129325	14,100,000 *	$33,879	-0.59%	-10.29%	24.85%	
687	ZET Zetacoin	ZET	$1,768,151	$0.010552	167,562,350	$1,065	-0.27%	-1.27%	34.70%	
688	BRO Bitradio	BRO	$1,762,958	$0.287903	6,123,443 *	$718	-0.97%	12.04%	1.59%	
689	BTA Bata	BTA	$1,754,303	$0.350891	4,999,568	$7,940	-0.74%	-1.30%	-5.08%	
690	INFX Influxcoin	INFX	$1,743,917	$1.04	1,673,383	$30,633	-0.61%	-1.36%	3.89%	
691	LGD Legends Room	LGD	$1,715,036	$0.857518	2,000,000 *	$37,235	-0.88%	3.91%	10.95%	
692	ZENI Zennies	ZENI	$1,704,004	$0.001703	1,000,812,836 *	$7,643	-0.59%	3.24%	14.13%	
693	ELE Elementrem	ELE	$1,693,928	$0.065172	25,991,733	$14,714	-0.59%	9.26%	-9.18%	
694	XCN Cryptonite	XCN	$1,680,303	$0.004277	392,878,671	$3,242	5.13%	5.22%	16.93%	
695	BYC Bytecent	BYC	$1,659,371	$0.830126	1,998,938	$26,911	-0.58%	-3.01%	-4.14%	
696	BBP BiblePay	BBP	$1,624,164	$0.003970	409,144,416	$16,170	-0.59%	17.30%	87.26%	
697	OPC OP Coin	OPC	$1,603,390	$0.025611	62,605,776 *	$72,482	-14.23%	-21.84%	-39.66%	
698	MAC Machinecoin	MAC	$1,584,535	$0.077513	20,442,075	$853	-1.99%	4.09%	37.35%	
699	CTX CarTaxi Token	CTX	$1,580,155	$0.026077	60,594,811 *	$3,762	0.21%	-13.27%	-10.73%	
700	XPD PetroDollar	XPD	$1,557,296	$0.024335	63,993,275	$4,082	-0.89%	-11.49%	34.08%	
701	TTC TittieCoin	TTC	$1,530,123	$0.001215	1,259,816,434	$5,715	2.15%	4.44%	17.11%	
702	HXX Hexx	HXX	$1,525,379	$1.00	1,525,318 *	$108,490	7.87%	216.77%	412.87%	
703	EBET EthBet	EBET	$1,522,900	$0.179112	8,502,500 *	$18,485	0.47%	-23.05%	-12.57%	
704	KLN Kolion	KLN	$1,512,996	$2.52	600,000	$65,880	1.03%	10.69%	23.09%	
705	FUCK FuckToken	FUCK	$1,501,397	$0.029214	51,392,877 *	$5,242	0.47%	2.28%	-18.86%	
706	LANA LanaCoin	LANA	$1,483,608	$0.001701	872,351,169	$1,376	-0.48%	3.83%	-4.85%	
707	BTB BitBar	BTB	$1,479,278	$40.82	36,239	$1,480	5.31%	-1.01%	44.24%	
708	CCRB CryptoCarbon	CCRB	$1,474,596	$0.413967	3,562,111 *	$42,249	-0.94%	5.82%	8.98%	
709	MBI Monster Byte	MBI	$1,467,545	$0.087236	16,822,736 *	$602	3.14%	-23.56%	-2.45%	
710	ERC20 ERC20	ERC20	$1,466,366	$0.000931	1,574,741,156 *	$38,758	-0.06%	-18.04%	-9.92%	
711	RKC Royal Kingdom...	RKC	$1,464,035	$0.542235	2,700,000 *	$26,012	-1.29%	-2.66%	-16.89%	
712	HAL Halcyon	HAL	$1,454,209	$0.262724	5,535,122	$9,537	-1.47%	12.00%	24.57%	
713	I0C I0Coin	I0C	$1,446,933	$0.068940	20,988,413	$868	-0.59%	-6.81%	18.75%	
714	MEC Megacoin	MEC	$1,437,246	$0.039042	36,813,094	$928	-0.59%	5.75%	6.07%	
715	SCORE Scorecoin	SCORE	$1,434,368	$0.034366	41,737,500	$1,813	-2.82%	-2.67%	0.98%	
716	HPC Happycoin	HPC	$1,409,710	$0.105327	13,384,128	$23,245	1.10%	55.31%	62.40%	
